price,os,new,model_cpu,core,frequency_ghz,socket,ram_gb,ram_type,ram_ghz,model_gpu,vram_gb,storage_gb,mother_board,power_supply,estimation,link
62143,Windows 10 Pro,,Intel Core i7-4790,4,,,16 ГБ,DDR3,,NVIDIA GeForce GTX 1650 SUPER (4 Гб),4 ГБ,,Intel H81 Express,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-4790-ram-16-gb-ssd-1000-gb-nvidia-geforce-gtx-2747352006/?at=NOtwm3KxVcw5yWKkuqLLvPKtVR6P2QFxlWMmouBGmwv4
61512,Windows 10 Pro,,Intel Core i7-7700K,4,,,16 ГБ,DDR4,,NVIDIA GeForce GTX 1660 Ti (6 Гб),6 ГБ,,Intel H110,600,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i7-7700k-ram-16-gb-ssd-256-gb-nvidia-geforce-gtx-1660-ti-6-gb-922203121/?at=K8tZ5Wgw8CAWYg0xC05mBvWsVJlLEVc6z6w1ECDQ9VvN
72378,Windows 10 Pro,,Intel Core i7-9700,24,,,16 ГБ,DDR4,,NVIDIA GeForce RTX 3060 (12 Гб),12 ГБ,512,Intel X99,600,,https://www.ozon.ru/product/sistemnyy-blok-intel-core-i7-9700-ram-16-gb-ssd-512-gb-nvidia-geforce-rtx-3060-12-gb-windows-10-1579325059/?at=x6tPov60mHRE9EX5fo3jyQ0IE3BvPzFMq5XmXSn2w0p7
87165,Windows 10 Pro,,Intel Core i7-6700,4,,,32 ГБ,DDR4,,AMD Radeon RX 580 (8 Гб),8 ГБ,,Intel H110,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i7-6700-ram-32-gb-ssd-2000-gb-amd-radeon-rx-580-8-gb-windows-10-2095263611/?at=r2t4lZKjwHyD8RDqS6xnwm2HrJE8m3Fmz6wkRcB78KkD
40964,Windows 10 Pro,,Intel Core i7-7700,4,,,8 ГБ,DDR4,,NVIDIA GeForce GT 610 (2 Гб),2 ГБ,,Intel H110,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-7700-ram-8-gb-ssd-256-gb-nvidia-geforce-gt-610-2754921566/?at=Y7tj2lRZkUzR7lPgurqR15qfPgME3oFXxQ1m4CWY2o6y
79369,Windows 10 Pro,,Intel Core i7-8700K,6,,,32 ГБ,DDR4,,AMD Radeon RX 5700 (8 Гб),8 ГБ,,Intel H110,600,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-8700k-ram-32-gb-ssd-512-gb-amd-radeon-rx-5700-2754886212/?at=XQtkoKvNBFgWj24ztNqWx6rsoLKN1QF2GpqKBSq2VpVp
50695,Windows 10 Pro,,Intel Core i7-4770,4,,,8 ГБ,DDR3,,AMD Radeon RX 6600 (8 Гб),8 ГБ,,Intel H81 Express,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-4770-ram-8-gb-ssd-128-gb-amd-radeon-rx-6600-2747309202/?at=83tBpqVMOtOKXn4VCN69k8XfQJAD2VSQVnBMqSpp6D1m
37734,Windows 10 Pro,,Intel Core i7-4770,4,3.4,,16 ГБ,DDR3,,Intel HD Graphics 4600,SMA,1000,Intel H81 Express,450,,https://www.ozon.ru/product/auroralabs-sistemnyy-blok-intel-core-i7-4770-ram-16-gb-ssd-1000-gb-intel-hd-graphics-4600-windows-1839281029/?at=nRtrND0LlTJQmnAAiKMQvQUrjwzQXTkN6E6wuOnXvzK
68383,Windows 10 Pro,,Intel Core i7-7700K,4,,,8 ГБ,DDR4,,NVIDIA GeForce RTX 3050 (6 Гб),6 ГБ,,Intel H110,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-7700k-ram-8-gb-ssd-512-gb-nvidia-geforce-2754902251/?at=DqtDlA2mjsBx80mjCo35owGHWAglmOhGvjOVFo9kVKA
25811,Windows 10 Pro,,Intel Core i7-4770,4,,,16 ГБ,DDR3,,Intel HD Graphics 4600,1 ГБ,,Intel H81 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i7-4770-ram-16-gb-ssd-480-gb-intel-hd-graphics-4600-windows-10-1489565716/?at=qQtJjNArLcpA4gn8HoZMypBS9KDDAqFX9zvJjHE2llOG
53148,Windows 10 Pro,,Intel Core i7-4790,4,,,16 ГБ,DDR3,,AMD Radeon RX 5600 XT (6 Гб),6 ГБ,,Intel H81 Express,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-4790-ram-16-gb-ssd-256-gb-amd-radeon-rx-2747334038/?at=Y7tj2lRZkU4m7GQXh95E26Hq4EppQfr3Kv3QT5E2JrA
34497,Windows 10 Pro,,Intel Core i7-8700,6,3200,,8 ГБ,DDR4,,Intel UHD Graphics 630,2 ГБ,128,Intel H310,400,,https://www.ozon.ru/product/riwer-sistemnyy-blok-intel-core-i7-8700-ram-8-gb-ssd-128-gb-intel-uhd-graphics-630-windows-10-pro-3045233707/?at=99trEqyKRTBVA8x6FwWr2q2IloA1kZINZJJA0hJZxKLX
51737,Windows 10 Pro,,Intel Core i7-4770,4,,,8 ГБ,DDR3,,NVIDIA GeForce GTX 1630 (4 Гб),4 ГБ,,Intel H81 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-4770-ram-8-gb-ssd-1000-gb-nvidia-geforce-1218433666/?at=Z8tX9gZRPiQRpGjYcmpljRktO9krXofXvjoBASnZ56Mo
33231,Windows 10 Pro,,Intel Core i7-4770,4,,,8 ГБ,DDR3,,NVIDIA GeForce GTX 1050 Ti (4 Гб),4 ГБ,,Intel H81 Express,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-4770-ram-8-gb-ssd-128-gb-nvidia-geforce-gtx-1218432502/?at=Y7tj2lRZkU2qnnDOfGz74Q3Tqwx4jpHj6EVjVulxrPDA
75210,Windows 10 Pro,,Intel Core i7-9700,24,,,16 ГБ,DDR4,,NVIDIA GeForce RTX 3060 Ti (8 Гб),8 ГБ,1000,Intel X99,600,,https://www.ozon.ru/product/sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-9700-ram-16-gb-ssd-1000-gb-nvidia-geforce-rtx-3060-ti-1623008544/?at=Eqtk5xrG1FDWD8ApfROVRZYIqqGN42fQMLRGVIrq1gvy
59067,Windows 10 Pro,,Intel Core i7-9700,24,,,16 ГБ,DDR4,,NVIDIA GeForce GTX 1660 Ti (6 Гб),6 ГБ,1000,Intel X99,500,,https://www.ozon.ru/product/sistemnyy-blok-intel-core-i7-9700-ram-16-gb-ssd-1000-gb-nvidia-geforce-gtx-1660-ti-6-gb-windows-10-1567783035/?at=79tn1N56ES4w5NkVuK0kZGAiWEGAAHzJlg8zUpzNX3P
43379,Windows 10 Pro,,Intel Core i7-4770,4,,,8 ГБ,DDR3,,AMD Radeon RX 570 (8 Гб),8 ГБ,,Intel H81 Express,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-4770-ram-8-gb-ssd-512-gb-amd-radeon-rx-570-2770481941/?at=83tBpqVMOtOKDX5JI4Q3PAGT1vGnoTZxX2MNSMB1A1V
60426,Windows 10 Pro,,Intel Core i7-3770,4,,,16 ГБ,DDR3,,AMD Radeon RX 5700 XT (8 Гб),8 ГБ,,Intel H61 Express,600,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-3770-ram-16-gb-ssd-1000-gb-amd-radeon-rx-2770482061/?at=46tRK5NWYF4g4RD9im3OywtXk332JSYyBPG1CWlB1V0
33877,Windows 10 Pro,,Intel Core i7-3770,4,,,16 ГБ,DDR3,,NVIDIA GeForce GT 610 (1 Гб),1 ГБ,,Intel H61 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i7-3770-ram-16-gb-ssd-980-gb-nvidia-geforce-gt-610-1-gb-windows-10-2641216385/?at=99trEqyKRTqLgAkkhyyD6DZi8l5lMRfNEDPrWT7p1poQ
