price,os,new,model_cpu,core,frequency_ghz,socket,ram_gb,ram_type,ram_ghz,model_gpu,vram_gb,storage_gb,mother_board,power_supply,estimation,link
35984,Windows 10 Pro,,Intel Xeon E5-2650V4,12,,,8 ГБ,DDR4,,NVIDIA GeForce GTX 1060 (6 Гб),6 ГБ,,Intel X99,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-xeon-e5-2650v4-ram-8-gb-ssd-128-gb-nvidia-geforce-2754904735/?at=A6tGAOzWjcJ3GMqOsEgm0EyiNLpVxYIjv0R80FjGqrKl
39504,Windows 10 Pro,,Intel Core i7-7700,8,3400,,16 ГБ,DDR3,,NVIDIA GeForce GTX 1660 SUPER (6 Гб),6 ГБ,512,Intel X79 Express,500,,https://www.ozon.ru/product/faza-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-7700-ram-16-gb-ssd-512-gb-nvidia-geforce-gtx-3176822226/?at=28t0z39w7t1Oz2NQF2R1Y6GCx9GGEESrwAnrGiGMyNM4
48070,Windows 10 Pro,,Intel Xeon E5-2680V4,14,3.5,,16 ГБ,DDR4,,AMD Radeon RX 580 (8 Гб),8 ГБ,,Intel X99,500,,https://www.ozon.ru/product/tristar-sistemnyy-blok-intel-xeon-e5-2680v4-ram-16-gb-ssd-500-gb-amd-radeon-rx-580-8-gb-windows-2860267097/?at=Eqtk5xNDBcXAYK06iqnK6QkFAMj2j8TJQBYLMT297PVE
39613,Windows 11 Home,,Intel Xeon E5-2660V3,10,3.3,,16 ГБ,DDR4,,AMD Radeon RX 580 (8 Гб),8 ГБ,1256,"Intel X79 Express, Intel X99",550,,https://www.ozon.ru/product/sistemnyy-blok-moshchnyy-igrovoy-kompyuter-intel-xeon-e5-2660v3-ram-16-gb-ssd-250-gb-hdd-1000-gb-3169758461/?at=pZtp3oB85F0Y1DKZul720EgCGzrql2hkPmjBEhkL4kJ1
78839,Windows 10 Pro,,Intel Xeon E5-2650V2,8,3.4,,64 ГБ,DDR3,,NVIDIA GeForce RTX 3060 (12 Гб),12 ГБ,,Intel X79 Express,550,,https://www.ozon.ru/product/sistemnyy-blok-igrovoy-kompyuter-intel-xeon-e5-2650v2-ram-64-gb-ssd-1024-gb-nvidia-geforce-rtx-3060-1706304777/?at=DqtDlAkVXuxZM9WAiJpnzPBTwozMpGtqP6nxRik4jyKo
68278,Windows 11 Pro,,Intel Xeon E5-2650,8,2300,,32 ГБ,DDR3L,,NVIDIA GeForce RTX 4060 (8 Гб),16 ГБ,512,Intel X79 Express,600,,https://www.ozon.ru/product/roskomp-sistemnyy-blok-igrovoy-kompyuter-pk-intel-xeon-e5-2650-ram-32-gb-ssd-510-gb-nvidia-3078906305/?at=pZtp3oB85FYpY5yNf6JzxrmSO2J3wnuBpmjg3Fz7oqgr
63855,Windows 10 Pro,,Intel Xeon E5-2650V4,6,,,16 ГБ,DDR4,,NVIDIA GeForce RTX 3050 (8 Гб),8 ГБ,,Intel X99,500,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-xeon-e5-2650v4-ram-16-gb-ssd-1000-gb-nvidia-geforce-2090256712/?at=36tWzKEQZcQy24nqTZW0KRWs9mLrWmiOrRR58CAq3GzY
38055,Windows,,Intel Xeon E5-2660V3,10,3.4,,16 ГБ,DDR4,,AMD Radeon RX 580 (8 Гб),8 ГБ,512,Intel X79 Express,550,,https://www.ozon.ru/product/sistemnyy-blok-igrovoy-kompyuter-intel-xeon-e5-2660v3-ram-16-gb-ssd-512-gb-amd-radeon-rx-580-8-gb-2095345943/?at=RltyqWzLNu7yPpoBcQXLDGPfQYNDkOI53RRP7c6kZMlk
56959,Windows 10 Pro,,Intel Core i7-7700,8,3.4,,32 ГБ,DDR3,,NVIDIA GeForce RTX 3060 Ti (8 Гб),8 ГБ,1024,Intel X79 Express,500,,https://www.ozon.ru/product/faza-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-7700-ram-32-gb-ssd-1024-gb-nvidia-geforce-3261079346/?at=MZtv43AZjTXW2QJjIJNpo0vH0gElwLHBRw9jkcVzygZ8
51318,Windows 11 Pro,,Intel Xeon E5-2650,8,2300,,32 ГБ,DDR3L,,AMD Radeon RX 580 (8 Гб),16 ГБ,1024,Intel X79 Express,600,,https://www.ozon.ru/product/roskomp-sistemnyy-blok-igrovoy-kompyuter-pk-intel-xeon-e5-2650-ram-32-gb-ssd-1012-gb-amd-radeon-rx-3083643138/?at=XQtkoKzYmcWGYzzJHqBqOWOTzvnq5nI5MJVnEf46kN3Z
35916,Windows 10 Pro,,Intel Core i7-7700,8,3.4,,32 ГБ,DDR3,,AMD Radeon RX 580 (8 Гб),8 ГБ,1024,Intel X79 Express,500,,https://www.ozon.ru/product/faza-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-7700-ram-32-gb-ssd-1024-gb-amd-radeon-rx-580-3034581098/?at=OgtEmxyK3TBGON6qTBlKR94cAlnJOnFp89EKkUXM5mOY
42772,Windows 10 Pro,,Intel Core i7-7700,8,3.4,,32 ГБ,DDR3,,AMD Radeon RX 580 (8 Гб),8 ГБ,1024,Intel X79 Express,500,,https://www.ozon.ru/product/faza-sistemnyy-blok-igrovoy-kompyuter-intel-core-i7-7700-ram-32-gb-ssd-1024-gb-amd-radeon-rx-580-8-3332191293/?at=LZtln9Z1LcB08LMMfn7B6ncWv19KkT4M8AvNTKLXAog
83079,NVIDIA GeForce RTX 4060 (8 Гб),,Нет,Windows,Intel,,Intel Core i7-10700,12,,1000,768 ГБ,M.2,,,,https://www.ozon.ru/product/sistemnyy-blok-intel-core-i7-10700-ram-16-gb-ssd-1000-gb-nvidia-geforce-rtx-4060-8-gb-1863507953/?at=QktJjPyW7cGyjvl3s080X3wFx301onsEXv47ytp7wLWj
54560,Windows 10 Pro,,Intel Xeon E5-2650V4,6,,,16 ГБ,DDR4,,NVIDIA GeForce RTX 3050 (8 Гб),8 ГБ,,Intel X99,500,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-xeon-e5-2650v4-ram-16-gb-ssd-256-gb-nvidia-geforce-2090256353/?at=DqtDlAkVXu5M51KnTE80GP8uMZp7LnTZLq2kqhQ70or
